alcohol_g_100g_ml,allowed_meals,carb_bucket,carb_conf,carb_evidence,carb_micro,carbohydrate_g_100g_ml,ciqual_code,energy_flag_ml,exclude,fat_g_100g_ml,fibres_g_100g_ml,is_baby_food,is_salty,is_sweet,kcal_calc_ml,kcal_sanitized,macro_tags,main_group,name,name_core,name_tags,protein_bucket,protein_conf,protein_evidence,protein_g_100g_ml,protein_micro,role_protein,role_side_carb,role_side_veg,salt_g_100g_ml,sub_group,sub_sub_group,sugars_g_100g_ml,tag_boiled,tag_breakfast_cereal,tag_breakfasty,tag_composite_dish_hint,tag_dairy_dessert_hint,tag_dessert_like,tag_drink,tag_fried,tag_fried_or_chips,tag_grilled,tag_healthy_fat_source,tag_heavy_sauce,tag_high_fibre_choice,tag_red_meat,tag_refined_carb,tag_roasted,tag_salad_like,tag_sauce_rich,tag_snack_like,tag_snackable,tag_starch_powder,tag_sugary_breakfast_cereal,tag_trans_risk,tag_ultra_processed_hint,tag_vegan_safe,tag_vegetarian_safe,uid,veg_bucket,veg_conf,veg_evidence,veg_micro,water_g_100g_ml,name_clean,canonical_name_guess,entity_level_guess,keep_for_food_db,review_flag,drop_reason
0.0,breakfast;dinner;lunch;snack,,,,,,20834,0,0,0.05,,0,0,0,,5.0,protein_low;fat_low,"fruits, vegetables, legumes and nuts","Ti nain, pulp, steamed","Ti nain, pulp, steamed",,veggie,0.0,,1.13,,1,0,1,,vegetables,vegetables from Martinique and their products,,1.0,0,1,,,0,,,0,,0,0,1,0,0,,,,0,,,0,0,,,,ti-nain-pulp-steamed_20834,,0.0,,,72.1,"ti nain, pulp, steamed","ti nain, pulp, steamed",atomic,True,False,
0.0,breakfast;dinner;lunch;snack,,,,,,20835,0,0,0.06,,0,0,0,,4.8,protein_low;fat_low,"fruits, vegetables, legumes and nuts","Tomatoe, whole, raw","Tomatoe, whole, raw",,veggie,0.0,,1.06,,1,0,1,,vegetables,vegetables from Martinique and their products,,,0,1,,,0,,,0,,0,0,1,0,0,,,,0,,,0,0,,,,tomatoe-whole-raw_20835,salad_like,0.0,,,94.1,"tomatoe, whole, raw","tomatoe, whole",atomic,True,False,
0.0,breakfast;dinner;lunch;snack,,,,,1.7,20296,0,0,0.1,1.3,0,0,0,14.5,17.7,protein_low;carb_low;fat_low,"fruits, vegetables, legumes and nuts","Chinese cabbageor bok choï bredes, rods and leafs, steamed, from the island La Réunion (Brassica rapa subsp. Chinensis)","Chinese cabbageor bok choï bredes, rods and leafs, steamed, from the island La Réunion",brassica_rapa_subsp_chinensis,veggie,0.0,,1.69,,1,0,1,0.038,vegetables,vegetables from Reunion Island and their products,0.4,1.0,0,1,,,0,,,0,,0,0,1,0,0,,,,0,,,0,0,,,,chinese-cabbageor-bok-choi-bredes-rods-and-leafs-steamed-from-the-island-la-reunion-brassica-rapa-subsp-chinensis_20296,,0.0,,,94.1,"chinese cabbageor bok choi bredes, rods and leafs, steamed, from the island la reunion","chinese cabbageor bok choi bredes, rods and leafs, steamed, from the island la reunion",atomic,True,False,
0.0,breakfast;dinner;lunch;snack,,,,,3.5,20297,0,0,0.1,1.4,0,0,0,17.4,22.2,protein_low;carb_low;fat_low,"fruits, vegetables, legumes and nuts","Chayote, without skin, steamed, from the Island La Réunion (Sechium edule)","Chayote, steamed, from the Island La Réunion",without_skin;sechium_edule,veggie,0.0,,0.63,,1,0,1,0.018,vegetables,vegetables from Reunion Island and their products,2.8,1.0,0,1,,,0,,,0,,0,0,1,0,0,,,,0,,,0,0,,,,chayote-without-skin-steamed-from-the-island-la-reunion-sechium-edule_20297,,0.0,,,93.4,"chayote, steamed, from the island la reunion","chayote, steamed, from the island la reunion",atomic,True,False,
0.0,breakfast;dinner;lunch;snack,,,,,87.8,4000,0,0,0.02,0.9,0,0,0,352.1,354.0,protein_low;carb_high;fat_low,"fruits, vegetables, legumes and nuts","Tapioca, raw","Tapioca, raw",,veggie,0.0,,0.19,,1,0,1,0.002,potatoes and other tubers,,3.35,,0,1,,,0,,,0,,0,0,1,0,0,,,,0,,,0,0,,,,tapioca-raw_4000,,0.0,,,11.0,"tapioca, raw",tapioca,atomic,True,False,
0.0,breakfast;dinner;lunch;snack,potatoes,0.9,macro:name_hints:potatoes,,20.1,4002,0,0,0.1,1.5,0,0,0,89.1,91.9,protein_low;carb_high;fat_low,"fruits, vegetables, legumes and nuts","Potato, peeled, roasted/baked","Potato, peeled, roasted/baked",,veggie,0.0,,1.96,,1,1,1,0.004,potatoes and other tubers,,1.7,,0,1,,,0,,,0,,0,0,1,0,0,1.0,,,0,,,0,0,,,,potato-peeled-roasted-baked_4002,,0.0,,,75.4,"potato, peeled, roasted / baked","potato, peeled",semi_atomic,True,False,
0.0,breakfast;dinner;lunch;snack,potatoes,0.9,macro:name_hints:potatoes,,16.7,4003,0,0,0.34,1.8,0,0,0,77.1,80.5,protein_low;carb_high;fat_low,"fruits, vegetables, legumes and nuts","Potato, boiled/cooked in water","Potato, boiled/cooked in water",,veggie,0.0,,1.8,,1,1,1,0.052,potatoes and other tubers,,0.86,1.0,0,1,,,0,,,0,,0,0,1,0,0,,,,0,,,0,0,,,,potato-boiled-cooked-in-water_4003,,0.0,,,78.3,"potato, boiled / cooked in water",potato,semi_atomic,True,False,
0.0,breakfast;dinner;lunch;snack,potatoes,0.9,macro:name_hints:potatoes,,51.1,4004,0,0,34.3,4.57,0,1,0,535.8,545.0,protein_moderate;carb_high;fat_high,"fruits, vegetables, legumes and nuts","Potato, crisps, plain or flavoured","Potato, crisps, plain or flavoured",,eggs,0.0,,5.67,,1,1,1,1.65,potatoes and other tubers,,1.59,,0,1,,,0,,,1,,0,0,1,0,0,,,,1,1.0,,0,0,,,,potato-crisps-plain-or-flavoured_4004,,0.0,,,1.4,"potato, crisps, plain or flavoured","potato, crisps",semi_atomic,True,False,
0.0,breakfast;dinner;lunch;snack,potatoes,0.9,macro:name_hints:potatoes,,,4007,0,0,0.3,1.6,0,0,0,,8.5,protein_low;fat_low,"fruits, vegetables, legumes and nuts","Potato, new, boiled/cooked in water","Potato, new, boiled/cooked in water",,veggie,0.0,,1.44,,1,1,1,0.025,potatoes and other tubers,,,1.0,0,1,,,0,,,0,,0,0,1,0,0,,,,0,,,0,0,,,,potato-new-boiled-cooked-in-water_4007,,0.0,,,81.1,"potato, new, boiled / cooked in water","potato, new",semi_atomic,True,False,
0.0,breakfast;dinner;lunch;snack,potatoes,0.9,macro:name_hints:potatoes,,16.2,4008,0,0,0.18,1.8,0,0,0,75.1,80.5,protein_low;carb_high;fat_low,"fruits, vegetables, legumes and nuts","Potato, peeled, raw","Potato, peeled, raw",,veggie,0.0,,2.16,,1,1,1,0.016,potatoes and other tubers,,0.78,,0,1,,,0,,,0,,0,0,1,0,0,,,,0,,,0,0,,,,potato-peeled-raw_4008,,0.0,,,79.0,"potato, peeled, raw","potato, peeled",atomic,True,False,
0.0,breakfast;dinner;lunch;snack,potatoes,0.9,macro:name_hints:potatoes,,11.7,4011,0,0,0.34,2.2,0,0,0,55.7,59.9,protein_low;carb_moderate;fat_low,"fruits, vegetables, legumes and nuts","Potato, canned, drained","Potato, canned, drained",canned,veggie,0.0,,1.47,,1,1,1,0.15,potatoes and other tubers,,0.65,,0,1,,,0,,,0,,0,0,1,0,0,,,,0,,,0,0,,,,potato-canned-drained_4011,,0.0,,,84.3,"potato, canned, drained",potato,semi_atomic,True,False,
0.0,breakfast;dinner;lunch;snack,potatoes,0.9,macro:name_hints:potatoes,,24.9,4013,0,0,7.22,2.82,0,0,0,175.6,181.0,protein_low;carb_high;fat_moderate,"fruits, vegetables, legumes and nuts","Mashed potato balls pre-fried, frozen, raw","Mashed potato balls pre-fried, frozen, raw",frozen,veggie,0.0,,2.76,,1,1,1,0.93,potatoes and other tubers,,0.74,,0,1,,,0,,1.0,1,,0,0,1,0,0,,,,0,,,0,0,,,,mashed-potato-balls-pre-fried-frozen-raw_4013,,0.0,,,61.0,"mashed potato balls pre-fried, frozen, raw",mashed potato balls pre-fried,atomic,True,False,
0.0,breakfast;dinner;lunch;snack,potatoes,0.9,macro:name_hints:potatoes,,15.4,4014,0,0,0.2,1.62,0,0,0,70.2,73.6,protein_low;carb_high;fat_low,"fruits, vegetables, legumes and nuts","Potato, steamed, vacuum-packed","Potato, steamed, vacuum-packed",,veggie,0.0,,1.7,,1,1,1,0.24,potatoes and other tubers,,0.4,1.0,0,1,,,0,,,0,,0,0,1,0,0,,,,0,,,0,0,,,,potato-steamed-vacuum-packed_4014,,0.0,,,,"potato, steamed, vacuum-packed","potato, steamed, vacuum-packed",atomic,True,False,
0.0,breakfast;dinner;lunch;snack,potatoes,0.9,macro:name_hints:potatoes,,17.3,4015,0,0,5.7,2.6,0,0,0,130.5,137.0,protein_low;carb_high;fat_moderate,"fruits, vegetables, legumes and nuts","Potato, sautéed/pan-fried","Potato, sautéed/pan-fried",,veggie,0.0,,2.5,,1,1,1,0.51,potatoes and other tubers,,2.2,,0,1,,,0,,1.0,1,,0,0,1,0,0,,,,0,,,0,0,,,,potato-sauteed-pan-fried_4015,,0.0,,,69.9,"potato, sauteed / pan-fried","potato, sauteed / pan-fried",atomic,True,False,
0.0,breakfast;dinner;lunch;snack,potatoes,0.9,macro:name_hints:potatoes,,69.4,4016,0,0,3.97,8.0,0,0,0,355.7,371.0,protein_high;carb_high,"fruits, vegetables, legumes and nuts","Potato flakes, dehydrated, with milk or cream","Potato flakes, dehydrated",with_milk_or_cream,veggie,0.0,,10.6,,1,1,1,0.2,potatoes and other tubers,,4.67,,0,1,,,0,,,0,,0,0,1,0,0,,,,0,,,0,0,,,,potato-flakes-dehydrated-with-milk-or-cream_4016,,0.0,,,6.21,"potato flakes, dehydrated",potato flakes,semi_atomic,True,False,
0.0,breakfast;dinner;lunch;snack,potatoes,0.9,macro:name_hints:potatoes,,10.2,4017,0,0,5.18,1.47,0,0,0,95.1,97.9,protein_low;carb_moderate;fat_moderate,"fruits, vegetables, legumes and nuts","Potato puree, made from flakes, reconstituted with whole milk, with added fat","Potato puree, made from flakes, reconstituted with whole milk",with_whole_milk;with_added_fat,dairy_light,0.0,,1.92,,1,1,1,0.56,potatoes and other tubers,,1.68,,0,1,,,0,,,0,,0,0,1,0,0,,,,0,,,0,0,,,,potato-puree-made-from-flakes-reconstituted-with-whole-milk-with-added-fat_4017,,0.0,,,77.8,"potato puree, made from flakes, reconstituted with whole milk","potato puree, made from flakes",semi_atomic,True,False,
0.0,breakfast;dinner;lunch;snack,potatoes,0.9,macro:name_hints:potatoes,,14.2,4018,0,0,2.4,1.5,0,0,0,86.0,88.8,protein_low;carb_moderate;fat_low,"fruits, vegetables, legumes and nuts","Potato puree, with milk and butter, unsalted","Potato puree, unsalted",with_milk_and_butter,veggie,0.0,,1.89,,1,1,1,0.11,potatoes and other tubers,,1.41,,0,1,,,0,,,0,,0,0,1,0,0,,,,0,,,0,0,,,,potato-puree-with-milk-and-butter-unsalted_4018,,0.0,,,77.0,"potato puree, unsalted",potato puree,atomic,True,False,
0.0,breakfast;dinner;lunch;snack,potatoes,0.9,macro:name_hints:potatoes,,12.1,4019,0,0,0.53,1.8,0,0,0,63.7,67.3,protein_low;carb_moderate;fat_low,"fruits, vegetables, legumes and nuts","Potato puree, made from flakes, reconstituted with semi-skimmed milk and water, unsalted","Potato puree, made from flakes, reconstituted with semi-skimmed milk and water, unsalted",with_semi_skimmed_milk_and_water,dairy_light,0.0,,2.63,,1,1,1,0.23,potatoes and other tubers,,1.71,,0,1,,,0,,,0,,0,0,1,0,0,,,,0,,,0,0,,,,potato-puree-made-from-flakes-reconstituted-with-semi-skimmed-milk-and-water-unsalted_4019,,0.0,,,82.8,"potato puree, made from flakes, reconstituted with semi-skimmed milk and water, unsalted","potato puree, made from flakes",semi_atomic,True,False,
0.0,breakfast;dinner;lunch;snack,potatoes,0.9,macro:name_hints:potatoes,,25.6,4020,0,0,17.7,2.34,0,0,0,280.2,285.0,carb_high;fat_high,"fruits, vegetables, legumes and nuts","Dauphine potato, frozen, raw","Dauphine potato, frozen, raw",frozen,veggie,0.0,,4.62,,1,1,1,1.17,potatoes and other tubers,,1.96,,0,1,,,0,,,0,,0,0,1,0,0,,,,0,,,0,0,,,,dauphine-potato-frozen-raw_4020,,0.0,,,49.0,"dauphine potato, frozen, raw",dauphine potato,atomic,True,False,
0.0,breakfast;dinner;lunch;snack,potatoes,0.9,macro:name_hints:potatoes,,30.2,4021,0,0,17.7,2.0,0,0,0,298.1,302.0,carb_high;fat_high,"fruits, vegetables, legumes and nuts","Dauphine potato, frozen, cooked","Dauphine potato, frozen, cooked",frozen,veggie,0.0,,4.5,,1,1,1,1.32,potatoes and other tubers,,3.5,,0,1,,,0,,,0,,0,0,1,0,0,,,,0,,,0,0,,,,dauphine-potato-frozen-cooked_4021,,0.0,,,43.5,"dauphine potato, frozen, cooked",dauphine potato,semi_atomic,True,False,
0.0,breakfast;dinner;lunch;snack,potatoes,0.9,macro:name_hints:potatoes,,76.1,4022,0,0,0.46,10.3,0,0,0,340.7,361.0,protein_moderate;carb_high;fat_low,"fruits, vegetables, legumes and nuts","Potato flakes, dehydrated, plain","Potato flakes, dehydrated, plain",,veggie,0.0,,8.04,,1,1,1,0.55,potatoes and other tubers,,2.35,,0,1,,,0,,,0,,0,0,1,0,0,,,,0,,,0,0,,,,potato-flakes-dehydrated-plain_4022,,0.0,,,5.09,"potato flakes, dehydrated, plain",potato flakes,semi_atomic,True,False,
0.0,breakfast;dinner;lunch;snack,potatoes,0.9,macro:name_hints:potatoes,,15.9,4023,0,0,0.3,1.3,0,0,0,73.8,76.4,protein_low;carb_high;fat_low,"fruits, vegetables, legumes and nuts","New potato, raw","New potato, raw",,veggie,0.0,,1.88,,1,1,1,0.058,potatoes and other tubers,,0.2,,0,1,,,0,,,0,,0,0,1,0,0,,,,0,,,0,0,,,,new-potato-raw_4023,,0.0,,,79.9,"new potato, raw",new potato,atomic,True,False,
0.0,breakfast;dinner;lunch;snack,potatoes,0.9,macro:name_hints:potatoes,,25.3,4025,0,0,5.8,3.4,0,0,0,166.4,174.0,carb_high;fat_moderate,"fruits, vegetables, legumes and nuts","Potato chip, quarter, spiced, frozen, cooked","Potato chip, quarter, spiced, frozen, cooked",frozen,veggie,0.0,,3.25,,1,1,1,0.76,potatoes and other tubers,,,,0,1,,,0,,,0,,0,0,1,0,0,,,,0,,,0,0,,,,potato-chip-quarter-spiced-frozen-cooked_4025,,0.0,,,59.9,"potato chip, quarter, spiced, frozen, cooked","potato chip, quarter, spiced",semi_atomic,True,False,
0.0,breakfast;dinner;lunch;snack,potatoes,0.9,macro:name_hints:potatoes,,18.5,4026,0,0,0.13,2.2,0,0,0,85.2,89.4,protein_low;carb_high;fat_low,"fruits, vegetables, legumes and nuts","Potato, roasted/baked","Potato, roasted/baked",,veggie,0.0,,2.5,,1,1,1,0.025,potatoes and other tubers,,1.18,,0,1,,,0,,,0,,0,0,1,0,0,1.0,,,0,,,0,0,,,,potato-roasted-baked_4026,,0.0,,,74.9,"potato, roasted / baked",potato,semi_atomic,True,False,
0.0,breakfast;dinner;lunch;snack,potatoes,0.9,macro:name_hints:potatoes,,23.0,4027,0,0,4.8,4.0,0,0,0,146.4,156.0,protein_low;carb_high,"fruits, vegetables, legumes and nuts","Potato, pre-fried into cubes, frozen, cooked","Potato, pre-fried into cubes, frozen, cooked",frozen,veggie,0.0,,2.81,,1,1,1,0.19,potatoes and other tubers,,,,0,1,,,0,,1.0,1,,0,0,1,0,0,,,,0,,,0,0,,,,potato-pre-fried-into-cubes-frozen-cooked_4027,,0.0,,,63.3,"potato, pre-fried into cubes, frozen, cooked","potato, pre-fried into cubes",semi_atomic,True,False,
0.0,breakfast;dinner;lunch;snack,potatoes,0.9,macro:name_hints:potatoes,,15.7,4028,0,0,0.3,1.9,0,0,0,72.7,76.1,protein_low;carb_high;fat_low,"fruits, vegetables, legumes and nuts","Ware potato, boiled/cooked in water, peeled","Ware potato, boiled/cooked in water, peeled",,veggie,0.0,,1.81,,1,1,1,0.0,potatoes and other tubers,,0.0,1.0,0,1,,,0,,,0,,0,0,1,0,0,,,,0,,,0,0,,,,ware-potato-boiled-cooked-in-water-peeled_4028,,0.0,,,79.7,"ware potato, boiled / cooked in water, peeled",ware potato,semi_atomic,True,False,
