food_id,canonical_name,display_name,food_family_name,entity_level,food_group,food_subgroup,energy_kcal_100g,protein_g_100g,carbs_g_100g,fat_g_100g,food_subgroup_detail,processing_state,preservation_state,fibre_g_100g,sugars_g_100g,salt_g_100g,water_g_100g,alcohol_g_100g,helper_macro_profile,helper_use_as_protein,helper_use_as_carb_side,helper_use_as_veg_side,helper_is_sweet,helper_is_salty,helper_is_drink,helper_is_vegetarian,helper_is_vegan,helper_protein_bucket,helper_carb_bucket,helper_veg_bucket,primary_source_uid,primary_source_name,primary_source_ciqual_code,primary_source_name_tags,qc_macro_complete,qc_taxonomy_complete,qc_canonicalization_status,qc_scope_status,qc_source_merge_count,qc_notes
food_lardoons_raw,lardoons_raw,"Lardoons, raw",Lardoons,atomic,"meat, egg and fish",delicatessen meat and similar,270.0,16.6,1.01,22.1,other delicatessen,raw,,0.38,0.78,2.72,56.9,0.0,protein_high;carb_low;fat_high,True,False,False,False,True,,,,fish_white,,,lardoons-raw_28501,"Lardoons, raw",28501,,True,True,normalized_from_source_name,accepted_core,1,
food_laver_porphyra_sp_dried_or_dehydrated,laver_porphyra_sp_dried_or_dehydrated,"Laver, Porphyra sp., dried or dehydrated","Laver, dried or dehydrated",semi_atomic,miscellaneous,seaweed,182.7,31.5,10.5,1.63,,,dried,36.3,,4.96,6.54,0.0,protein_high;carb_moderate;fat_low,False,False,False,False,True,,,,,,,laver-porphyra-sp-dried-or-dehydrated_20987,"Laver (Porphyra sp.), dried or dehydrated",20987,porphyra_sp,True,True,normalized_from_source_name,accepted_core,1,
food_leek_boiled_cooked_in_water,leek_boiled_cooked_in_water,"Leek, boiled/cooked in water",Leek,semi_atomic,"fruits, vegetables, legumes and nuts",vegetables,27.4,2.56,2.23,0.1,"vegetables, cooked",cooked,,3.4,1.8,0.0,91.6,0.0,protein_low;carb_low;fat_low,True,False,True,False,False,,,,veggie,,cooked_veg,leek-boiled-cooked-in-water_20327,"Leek, boiled/cooked in water",20327,,True,True,normalized_from_source_name,accepted_core,1,
food_leek_cooked,leek_cooked,"Leek, cooked",Leek,semi_atomic,"fruits, vegetables, legumes and nuts",vegetables,18.2,1.1,3.0,0.2,"vegetables, cooked",cooked,,3.2,2.11,0.015,92.0,0.0,protein_low;carb_low;fat_low,True,False,True,False,False,,,,veggie,,cooked_veg,leek-cooked_20040,"Leek, cooked",20040,,True,True,normalized_from_source_name,accepted_core,1,
food_leek_frozen_raw,leek_frozen_raw,"Leek, frozen, raw",Leek,atomic,"fruits, vegetables, legumes and nuts",vegetables,26.7,1.42,3.35,0.29,"vegetables, raw",raw,frozen,2.55,2.95,0.016,93.2,0.0,protein_low;carb_low;fat_low,True,False,True,False,False,,,,veggie,,cooked_veg,leek-frozen-raw_20236,"Leek, frozen, raw",20236,frozen,True,True,normalized_from_source_name,accepted_core,1,
food_leek_raw,leek_raw,"Leek, raw",Leek,atomic,"fruits, vegetables, legumes and nuts",vegetables,32.3,1.49,4.9,0.25,"vegetables, raw",raw,,2.27,3.15,0.036,87.6,0.0,protein_low;carb_low;fat_low,True,False,True,False,False,,,,veggie,,cooked_veg,leek-raw_20039,"Leek, raw",20039,,True,True,normalized_from_source_name,accepted_core,1,
food_leeks_fondue_or_slow_simmered_leeks,leeks_fondue_or_slow_simmered_leeks,Leeks fondue or slow-simmered leeks,Leeks fondue or slow-simmered leeks,atomic,"fruits, vegetables, legumes and nuts",vegetables,51.2,1.1,0.0,5.2,"vegetables, cooked",,,3.6,,0.5,,0.0,protein_low;carb_low;fat_moderate,True,False,True,False,False,,,,veggie,,,leeks-fondue-or-slow-simmered-leeks_20135,Leeks fondue or slow-simmered leeks,20135,,True,True,normalized_from_source_name,accepted_core,1,
food_lemon_pulp_raw,lemon_pulp_raw,"Lemon, pulp, raw","Lemon, pulp",atomic,"fruits, vegetables, legumes and nuts",fruits,27.6,0.3,1.56,0.3,fresh fruits,raw,,0.3,0.8,0.0,91.3,0.0,protein_low;carb_low;fat_low,True,False,True,False,False,,,,veggie,,,lemon-pulp-raw_13009,"Lemon, pulp, raw",13009,,True,True,normalized_from_source_name,accepted_core,1,
food_lemon_sole_breaded_fried,lemon_sole_breaded_fried,"Lemon sole, breaded, fried","Lemon sole, breaded",semi_atomic,"meat, egg and fish",fish products,206.0,16.7,11.9,10.2,,fried,,0.0,1.0,0.69,60.5,0.0,protein_high;carb_moderate;fat_high,True,True,False,False,False,,,,fish_white,bakery,,lemon-sole-breaded-fried_26016,"Lemon sole, breaded, fried",26016,,True,True,normalized_from_source_name,accepted_core,1,
food_lemon_zest_raw,lemon_zest_raw,"Lemon zest, raw",Lemon zest,atomic,"fruits, vegetables, legumes and nuts",fruits,29.8,1.38,5.4,0.3,fresh fruits,raw,,10.6,4.17,0.015,81.6,0.0,protein_low;carb_moderate;fat_low,True,False,True,False,False,,,,veggie,,,lemon-zest-raw_13125,"Lemon zest, raw",13125,,True,True,normalized_from_source_name,accepted_core,1,
food_lens_based_pasta_gluten_free_boiled,lens_based_pasta_gluten_free_boiled,"Lens based pasta, gluten-free, boiled","Lens based pasta, gluten-free",semi_atomic,cereal products,"pasta, rice and grains",168.0,11.7,25.1,0.8,"pasta, rice and grains, cooked",cooked,,4.9,1.03,0.0,56.8,0.0,protein_high;carb_high;fat_low,False,True,False,False,False,,True,True,,pasta_noodles,,lens-based-pasta-gluten-free-boiled_9876,"Lens based pasta, gluten-free, boiled",9876,,True,True,normalized_from_source_name,accepted_core,1,
food_lentil_blond_boiled_cooked_in_water,lentil_blond_boiled_cooked_in_water,"Lentil, blond, boiled/cooked in water","Lentil, blond",semi_atomic,"fruits, vegetables, legumes and nuts",legumes,110.3,9.7,16.3,0.7,"legumes, cooked",cooked,,6.0,0.4,0.0,66.4,0.0,protein_moderate;carb_high;fat_low,True,False,True,False,False,,True,True,veg_pulses,,,lentil-blond-boiled-cooked-in-water_20588,"Lentil, blond, boiled/cooked in water",20588,,True,True,normalized_from_source_name,accepted_core,1,
food_lentil_blond_dried,lentil_blond_dried,"Lentil, blond, dried","Lentil, blond",semi_atomic,"fruits, vegetables, legumes and nuts",legumes,314.7,26.1,48.3,1.9,"legumes, dried",,dried,12.1,1.4,0.0,8.8,0.0,protein_high;carb_high;fat_low,True,False,True,False,False,,True,True,veg_pulses,,,lentil-blond-dried_20586,"Lentil, blond, dried",20586,,True,True,normalized_from_source_name,accepted_core,1,
food_lentil_boiled_cooked_in_water,lentil_boiled_cooked_in_water,"Lentil, boiled/cooked in water",Lentil,semi_atomic,"fruits, vegetables, legumes and nuts",legumes,88.3,9.02,12.2,0.38,"legumes, cooked",cooked,,7.9,1.8,0.005,69.6,0.0,protein_moderate;carb_moderate;fat_low,True,False,True,False,False,,True,True,veg_pulses,,,lentil-boiled-cooked-in-water_20505,"Lentil, boiled/cooked in water",20505,,True,True,normalized_from_source_name,accepted_core,1,
food_lentil_dried,lentil_dried,"Lentil, dried",Lentil,semi_atomic,"fruits, vegetables, legumes and nuts",legumes,316.1,25.4,50.6,1.34,"legumes, dried",,dried,7.63,1.25,0.21,8.96,0.0,protein_high;carb_high;fat_low,True,False,True,False,False,,True,True,veg_pulses,,,lentil-dried_20504,"Lentil, dried",20504,,True,True,normalized_from_source_name,accepted_core,1,
food_lentil_green_boiled_cooked_in_water,lentil_green_boiled_cooked_in_water,"Lentil, green, boiled/cooked in water","Lentil, green",semi_atomic,"fruits, vegetables, legumes and nuts",legumes,127.0,10.1,16.2,0.58,"legumes, cooked",cooked,,8.45,0.2,0.015,64.8,0.0,protein_high;carb_high;fat_low,True,False,True,False,False,,True,True,veg_pulses,,,lentil-green-boiled-cooked-in-water_20587,"Lentil, green, boiled/cooked in water",20587,,True,True,normalized_from_source_name,accepted_core,1,
food_lentil_green_dried,lentil_green_dried,"Lentil, green, dried","Lentil, green",semi_atomic,"fruits, vegetables, legumes and nuts",legumes,294.6,25.1,44.5,1.8,"legumes, dried",,dried,16.4,1.1,0.0,9.5,0.0,protein_high;carb_high;fat_low,True,False,True,False,False,,True,True,veg_pulses,,,lentil-green-dried_20585,"Lentil, green, dried",20585,,True,True,normalized_from_source_name,accepted_core,1,
food_lentil_pink_or_red_boiled_cooked_in_water,lentil_pink_or_red_boiled_cooked_in_water,"Lentil, pink or red, boiled/cooked in water","Lentil, pink or red",semi_atomic,"fruits, vegetables, legumes and nuts",legumes,106.9,10.6,15.0,0.5,"legumes, cooked",cooked,,8.2,0.26,0.0,65.1,0.0,protein_high;carb_high;fat_low,True,False,True,False,False,,True,True,veg_pulses,,,lentil-pink-or-red-boiled-cooked-in-water_20589,"Lentil, pink or red, boiled/cooked in water",20589,,True,True,normalized_from_source_name,accepted_core,1,
food_lentil_pink_or_red_dried,lentil_pink_or_red_dried,"Lentil, pink or red, dried","Lentil, pink or red",semi_atomic,"fruits, vegetables, legumes and nuts",legumes,297.6,27.7,44.9,0.8,"legumes, dried",,dried,15.4,1.29,0.0,8.8,0.0,protein_high;carb_high;fat_low,True,False,True,False,False,,True,True,veg_pulses,,,lentil-pink-or-red-dried_20535,"Lentil, pink or red, dried",20535,,True,True,normalized_from_source_name,accepted_core,1,
food_lentil_seasoned_canned_drained,lentil_seasoned_canned_drained,"Lentil, seasoned, canned, drained","Lentil, seasoned",semi_atomic,"fruits, vegetables, legumes and nuts",legumes,78.1,6.28,11.8,0.64,"legumes, cooked",,canned;drained,4.0,0.42,0.59,73.5,0.0,protein_moderate;carb_moderate;fat_low,True,False,True,False,False,,True,True,veg_pulses,,,lentil-seasoned-canned-drained_20510,"Lentil, seasoned, canned, drained",20510,canned,True,True,normalized_from_source_name,accepted_core,1,
food_lentils_sprouted,lentils_sprouted,"Lentils, sprouted","Lentils, sprouted",atomic,"fruits, vegetables, legumes and nuts",legumes,116.7,8.86,19.0,0.58,"legumes, raw",,,3.1,,0.028,67.3,0.0,protein_moderate;carb_high;fat_low,True,False,True,False,False,,,,,,,lentils-sprouted_20521,"Lentils, sprouted",20521,,True,True,normalized_from_source_name,accepted_core,1,
food_lettuce_oak_leaf_raw,lettuce_oak_leaf_raw,"Lettuce, oak-leaf, raw","Lettuce, oak-leaf",atomic,"fruits, vegetables, legumes and nuts",vegetables,14.3,1.13,1.03,0.3,"vegetables, raw",raw,,1.8,0.6,0.023,95.8,0.0,protein_low;carb_low;fat_low,True,False,True,False,False,,,,veggie,,leafy_salad,lettuce-oak-leaf-raw_20295,"Lettuce, oak-leaf, raw",20295,,True,True,normalized_from_source_name,accepted_core,1,
food_lettuce_raw,lettuce_raw,"Lettuce, raw",Lettuce,atomic,"fruits, vegetables, legumes and nuts",vegetables,12.3,1.3,1.33,0.2,"vegetables, raw",raw,,1.2,0.73,0.021,95.3,0.0,protein_low;carb_low;fat_low,True,False,True,False,False,,,,veggie,,leafy_salad,lettuce-raw_20031,"Lettuce, raw",20031,,True,True,normalized_from_source_name,accepted_core,1,
food_lettuce_sucrine_raw,lettuce_sucrine_raw,"Lettuce, sucrine, raw","Lettuce, sucrine",atomic,"fruits, vegetables, legumes and nuts",vegetables,17.9,1.13,2.58,0.1,"vegetables, raw",raw,,0.8,1.78,0.0,94.8,0.0,protein_low;carb_low;fat_low,True,False,True,False,False,,,,veggie,,leafy_salad,lettuce-sucrine-raw_20288,"Lettuce, sucrine, raw",20288,,True,True,normalized_from_source_name,accepted_core,1,
food_lettuce_var_batavia_raw,lettuce_var_batavia_raw,"Lettuce, var. batavia, raw","Lettuce, var. batavia",atomic,"fruits, vegetables, legumes and nuts",vegetables,17.9,1.25,1.78,0.3,"vegetables, raw",raw,,2.1,1.1,0.015,95.6,0.0,protein_low;carb_low;fat_low,True,False,True,False,False,,,,veggie,,leafy_salad,lettuce-var-batavia-raw_20123,"Lettuce, var. batavia, raw",20123,,True,True,normalized_from_source_name,accepted_core,1,
food_light_custard_cream_with_vanilla_prepacked,light_custard_cream_with_vanilla_prepacked,"Light custard cream with vanilla, prepacked",Light custard cream with vanilla,semi_atomic,miscellaneous,sauces,105.0,3.44,16.7,2.5,dessert sauces,,,1.0,12.9,0.13,77.7,0.0,carb_high;fat_low,False,False,False,True,False,,,,,,,light-custard-cream-with-vanilla-prepacked_39700,"Light custard cream with vanilla, prepacked",39700,with_vanilla;prepacked,True,True,normalized_from_source_name,accepted_core,1,
food_light_syrup_for_canned_fruits_in_syrup,light_syrup_for_canned_fruits_in_syrup,Light syrup for canned fruits in syrup,Light syrup for canned fruits in syrup,semi_atomic,miscellaneous,miscellaneous ingredients,64.1,0.34,15.0,0.3,,,canned,0.3,13.6,0.011,84.3,0.0,protein_low;carb_high;fat_low,False,False,False,True,False,,,,,,,light-syrup-for-canned-fruits-in-syrup_20919,Light syrup for canned fruits in syrup,20919,canned,True,True,normalized_from_source_name,accepted_core,1,
food_light_syrup_for_canned_pears,light_syrup_for_canned_pears,Light syrup for canned pears,Light syrup for canned pears,semi_atomic,miscellaneous,miscellaneous ingredients,60.7,0.3,14.6,0.1,,,canned,0.3,12.5,0.004,84.2,0.0,protein_low;carb_moderate;fat_low,True,False,True,True,False,,,,veggie,,,light-syrup-for-canned-pears_20924,Light syrup for canned pears,20924,canned,True,True,normalized_from_source_name,accepted_core,1,
food_lima_bean_raw,lima_bean_raw,"Lima bean, raw",Lima bean,atomic,"fruits, vegetables, legumes and nuts",vegetables,105.0,6.84,15.3,0.86,"vegetables, raw",raw,,4.9,1.48,0.02,70.2,0.0,protein_moderate;carb_high;fat_low,True,False,True,False,False,,,,veggie,,,lima-bean-raw_20126,"Lima bean, raw",20126,,True,True,normalized_from_source_name,accepted_core,1,
food_lime_pulp_raw,lime_pulp_raw,"Lime, pulp, raw","Lime, pulp",atomic,"fruits, vegetables, legumes and nuts",fruits,40.2,1.13,3.14,0.1,fresh fruits,raw,,4.3,2.1,0.015,86.3,0.0,protein_low;carb_low;fat_low,True,False,True,False,False,,,,veggie,,,lime-pulp-raw_13067,"Lime, pulp, raw",13067,,True,True,normalized_from_source_name,accepted_core,1,
food_linseed_oil,linseed_oil,Linseed oil,Linseed oil,semi_atomic,fats and oils,vegetable oils,900.0,0.0,0.0,100.0,,,,0.0,0.0,0.0,0.0,0.0,protein_low;carb_low;fat_high,False,False,False,False,False,,,,,,,linseed-oil_17180,Linseed oil,17180,,True,True,normalized_from_source_name,accepted_core,1,
food_liquid_caramel,liquid_caramel,Liquid caramel,Liquid caramel,semi_atomic,sugar and confectionery,sugars and honey,324.0,0.0,81.0,0.0,,,,0.0,61.0,0.013,,0.0,protein_low;carb_high;fat_low,False,False,False,True,False,,,,,,,liquid-caramel_31046,Liquid caramel,31046,,True,True,normalized_from_source_name,accepted_core,1,
food_liquid_cream_30_fat_uht,liquid_cream_30_fat_uht,"Liquid cream 30% fat, UHT",Liquid cream 30 fat,semi_atomic,milk and milk products,cream and similar,297.0,2.49,1.94,30.7,,uht,,2.8,1.94,0.073,62.9,0.0,protein_low;carb_low;fat_high,False,False,False,False,False,,,,,,,liquid-cream-30-fat-uht_19415,"Liquid cream 30% fat, UHT",19415,,True,True,normalized_from_source_name,accepted_core,1,
food_liquid_cream_light_15_20_fat_uht,liquid_cream_light_15_20_fat_uht,"Liquid cream, light, 15-20% fat, UHT","Liquid cream, light, 15-20 fat",semi_atomic,milk and milk products,cream and similar,194.0,2.62,2.89,18.7,,uht,,2.8,2.89,0.083,73.6,0.0,protein_low;carb_low;fat_high,False,False,False,False,False,,,,,,,liquid-cream-light-15-20-fat-uht_19430,"Liquid cream, light, 15-20% fat, UHT",19430,,True,True,normalized_from_source_name,accepted_core,1,
food_liver_calf_cooked,liver_calf_cooked,"Liver, calf, cooked","Liver, calf",semi_atomic,"meat, egg and fish",cooked meat,121.0,19.0,4.47,3.02,offals,cooked,,0.0,0.0,0.2,67.7,0.0,protein_high;carb_low,True,False,False,False,False,,,,fish_white,,,liver-calf-cooked_40107,"Liver, calf, cooked",40107,,True,True,normalized_from_source_name,accepted_core,1,
food_liver_calf_raw,liver_calf_raw,"Liver, calf, raw","Liver, calf",atomic,"meat, egg and fish",raw meat,120.0,15.5,5.64,3.4,offals,raw,,0.0,0.0,0.16,71.6,0.0,protein_high;carb_moderate,True,False,False,False,False,,,,fish_white,,,liver-calf-raw_40106,"Liver, calf, raw",40106,,True,True,normalized_from_source_name,accepted_core,1,
food_liver_chicken_cooked,liver_chicken_cooked,"Liver, chicken, cooked","Liver, chicken",semi_atomic,"meat, egg and fish",cooked meat,160.0,24.5,0.8,6.51,offals,cooked,,0.0,0.0,0.19,66.8,0.0,protein_high;carb_low;fat_moderate,True,False,False,False,False,,,,animal_lean,,,liver-chicken-cooked_40116,"Liver, chicken, cooked",40116,,True,True,normalized_from_source_name,accepted_core,1,
food_liver_chicken_raw,liver_chicken_raw,"Liver, chicken, raw","Liver, chicken",atomic,"meat, egg and fish",raw meat,121.0,18.8,1.1,4.62,offals,raw,,0.0,0.0,0.17,74.5,0.0,protein_high;carb_low,True,False,False,False,False,,,,animal_lean,,,liver-chicken-raw_40111,"Liver, chicken, raw",40111,,True,True,normalized_from_source_name,accepted_core,1,
food_liver_duck_raw,liver_duck_raw,"Liver, duck, raw","Liver, duck",atomic,"meat, egg and fish",raw meat,131.0,18.7,3.5,4.62,offals,raw,,0.0,,0.27,71.8,0.0,protein_high;carb_low,True,False,False,False,False,,,,animal_fatty,,,liver-duck-raw_40121,"Liver, duck, raw",40121,,True,True,normalized_from_source_name,accepted_core,1,
food_liver_goose_raw,liver_goose_raw,"Liver, goose, raw","Liver, goose",atomic,"meat, egg and fish",raw meat,129.0,16.3,6.3,4.29,offals,raw,,0.0,,0.27,71.8,0.0,protein_high;carb_moderate,True,False,False,False,False,,,,fish_white,,,liver-goose-raw_40120,"Liver, goose, raw",40120,,True,True,normalized_from_source_name,accepted_core,1,
food_liver_lamb_cooked,liver_lamb_cooked,"Liver, lamb, cooked","Liver, lamb",semi_atomic,"meat, egg and fish",cooked meat,157.0,23.0,3.16,5.8,offals,cooked,,0.0,,0.23,65.0,0.0,protein_high;carb_low;fat_moderate,True,False,False,False,False,,,,lean_red,,,liver-lamb-cooked_40103,"Liver, lamb, cooked",40103,,True,True,normalized_from_source_name,accepted_core,1,
food_liver_lamb_raw,liver_lamb_raw,"Liver, lamb, raw","Liver, lamb",atomic,"meat, egg and fish",raw meat,148.0,21.8,2.92,5.45,offals,raw,,0.0,2.0,0.14,71.2,0.0,protein_high;carb_low;fat_moderate,True,False,False,False,False,,,,lean_red,,,liver-lamb-raw_40102,"Liver, lamb, raw",40102,,True,True,normalized_from_source_name,accepted_core,1,
food_liver_pork_cooked,liver_pork_cooked,"Liver, pork, cooked","Liver, pork",semi_atomic,"meat, egg and fish",cooked meat,159.0,26.0,3.76,4.4,offals,cooked,,0.0,,0.12,64.3,0.0,protein_high;carb_low,True,False,False,False,False,,,,lean_red,,,liver-pork-cooked_40113,"Liver, pork, cooked",40113,,True,True,normalized_from_source_name,accepted_core,1,
food_liver_pork_raw,liver_pork_raw,"Liver, pork, raw","Liver, pork",atomic,"meat, egg and fish",raw meat,127.0,20.6,1.85,4.2,offals,raw,,0.0,1.1,0.34,72.7,0.0,protein_high;carb_low,True,False,False,False,False,,,,lean_red,,,liver-pork-raw_40119,"Liver, pork, raw",40119,,True,True,normalized_from_source_name,accepted_core,1,
food_liver_poultry_cooked,liver_poultry_cooked,"Liver, poultry, cooked","Liver, poultry",semi_atomic,"meat, egg and fish",cooked meat,164.0,25.8,0.0,6.4,offals,cooked,,0.0,,0.25,65.4,0.0,protein_high;carb_low;fat_moderate,True,False,False,False,False,,,,fish_white,,,liver-poultry-cooked_40109,"Liver, poultry, cooked",40109,,True,True,normalized_from_source_name,accepted_core,1,
food_liver_poultry_raw,liver_poultry_raw,"Liver, poultry, raw","Liver, poultry",atomic,"meat, egg and fish",raw meat,133.0,21.3,1.13,4.88,offals,raw,,0.0,0.0,0.21,,0.0,protein_high;carb_low,True,False,False,False,False,,,,fish_white,,,liver-poultry-raw_40108,"Liver, poultry, raw",40108,,True,True,normalized_from_source_name,accepted_core,1,
food_liver_rabbit_raw,liver_rabbit_raw,"Liver, rabbit, raw","Liver, rabbit",atomic,"meat, egg and fish",raw meat,132.0,19.0,5.0,4.0,offals,raw,,0.0,3.75,0.17,70.8,0.0,protein_high;carb_moderate,True,False,False,False,False,,,,animal_lean,,,liver-rabbit-raw_40110,"Liver, rabbit, raw",40110,,True,True,normalized_from_source_name,accepted_core,1,
food_liver_sausage,liver_sausage,Liver sausage,Liver sausage,semi_atomic,"meat, egg and fish",delicatessen meat and similar,374.0,11.7,0.9,35.9,sausages,,,0.3,0.9,2.03,50.7,0.0,protein_high;carb_low;fat_high,True,False,False,False,True,,,,processed_meat,,,liver-sausage_30176,Liver sausage,30176,,True,True,normalized_from_source_name,accepted_core,1,
food_liver_turkey_cooked,liver_turkey_cooked,"Liver, turkey, cooked","Liver, turkey",semi_atomic,"meat, egg and fish",cooked meat,182.0,27.0,0.0,8.18,offals,cooked,,0.0,0.0,0.25,64.0,0.0,protein_high;carb_low;fat_moderate,True,False,False,False,False,,,,animal_lean,,,liver-turkey-cooked_40118,"Liver, turkey, cooked",40118,,True,True,normalized_from_source_name,accepted_core,1,
food_liver_turkey_raw,liver_turkey_raw,"Liver, turkey, raw","Liver, turkey",atomic,"meat, egg and fish",raw meat,123.0,18.3,0.0,5.5,offals,raw,,0.0,0.0,0.33,75.5,0.0,protein_high;carb_low;fat_moderate,True,False,False,False,False,,,,animal_lean,,,liver-turkey-raw_40115,"Liver, turkey, raw",40115,,True,True,normalized_from_source_name,accepted_core,1,
food_liver_young_cow_cooked,liver_young_cow_cooked,"Liver, young cow, cooked","Liver, young cow",semi_atomic,"meat, egg and fish",cooked meat,165.0,26.3,2.2,5.71,offals,cooked,,0.0,0.0,0.19,64.1,0.0,protein_high;carb_low;fat_moderate,True,False,False,False,False,,,,fish_white,,,liver-young-cow-cooked_40105,"Liver, young cow, cooked",40105,,True,True,normalized_from_source_name,accepted_core,1,
food_liver_young_cow_raw,liver_young_cow_raw,"Liver, young cow, raw","Liver, young cow",atomic,"meat, egg and fish",raw meat,138.0,21.0,3.67,4.3,offals,raw,,0.0,0.0,0.15,70.0,0.0,protein_high;carb_low,True,False,False,False,False,,,,fish_white,,,liver-young-cow-raw_40104,"Liver, young cow, raw",40104,,True,True,normalized_from_source_name,accepted_core,1,
