food_id,canonical_name,display_name,food_family_name,entity_level,food_group,food_subgroup,energy_kcal_100g,protein_g_100g,carbs_g_100g,fat_g_100g,food_subgroup_detail,processing_state,preservation_state,fibre_g_100g,sugars_g_100g,salt_g_100g,water_g_100g,alcohol_g_100g,helper_macro_profile,helper_use_as_protein,helper_use_as_carb_side,helper_use_as_veg_side,helper_is_sweet,helper_is_salty,helper_is_drink,helper_is_vegetarian,helper_is_vegan,helper_protein_bucket,helper_carb_bucket,helper_veg_bucket,primary_source_uid,primary_source_name,primary_source_ciqual_code,primary_source_name_tags,qc_macro_complete,qc_taxonomy_complete,qc_canonicalization_status,qc_scope_status,qc_source_merge_count,qc_notes
food_morbier_cheese_from_cow_s_milk,morbier_cheese_from_cow_s_milk,"Morbier cheese, from cow's milk","Morbier cheese, from cow's milk",semi_atomic,milk and milk products,cheese and similar,355.0,22.8,,29.2,semihard cheeses,,,0.0,,1.41,43.6,0.0,protein_high;fat_high,True,False,False,False,False,,,,,,,morbier-cheese-from-cow-s-milk_12743,"Morbier cheese, from cow's milk",12743,,False,True,normalized_from_source_name,excluded_missing_min_macros,1,missing minimum macro set | missing: carbs_g_100g
food_pyrenees_cheese_from_ewe_s_milk,pyrenees_cheese_from_ewe_s_milk,"Pyrénées cheese, from ewe's milk","Pyrenees cheese, from ewe's milk",semi_atomic,milk and milk products,cheese and similar,397.0,24.1,,33.6,semihard cheeses,,,0.0,0.0,1.62,36.9,0.0,protein_high;fat_high,True,False,False,False,True,,,,,,,pyrenees-cheese-from-ewe-s-milk_12747,"Pyrénées cheese, from ewe's milk",12747,,False,True,normalized_from_source_name,excluded_missing_min_macros,1,missing minimum macro set | missing: carbs_g_100g
food_saint_nectaire_cheese_from_cow_s_milk_milks_collected_in_many_farms,saint_nectaire_cheese_from_cow_s_milk_milks_collected_in_many_farms,"Saint-Nectaire cheese, from cow's milk, milks collected in many farms","Saint-nectaire cheese, from cow's milk, milks collected in many farms",semi_atomic,milk and milk products,cheese and similar,332.0,22.8,,27.0,semihard cheeses,,,0.0,0.3,1.7,,0.0,protein_high;fat_high,True,False,False,False,True,,,,,,,saint-nectaire-cheese-from-cow-s-milk-milks-collected-in-many-farms_12748,"Saint-Nectaire cheese, from cow's milk, milks collected in many farms",12748,,False,True,normalized_from_source_name,excluded_missing_min_macros,1,missing minimum macro set | missing: carbs_g_100g
food_raclette_cheese_from_cow_s_milk,raclette_cheese_from_cow_s_milk,"Raclette cheese, from cow's milk","Raclette cheese, from cow's milk",semi_atomic,milk and milk products,cheese and similar,342.0,23.4,,27.5,semihard cheeses,,,0.0,,1.69,44.7,0.0,protein_high;fat_high,True,False,False,False,True,,,,,,,raclette-cheese-from-cow-s-milk_12749,"Raclette cheese, from cow's milk",12749,,False,True,normalized_from_source_name,excluded_missing_min_macros,1,missing minimum macro set | missing: carbs_g_100g
food_saint_nectaire_cheese_from_cow_s_milk_milk_collected_in_an_unique_farm,saint_nectaire_cheese_from_cow_s_milk_milk_collected_in_an_unique_farm,"Saint-Nectaire cheese, from cow's milk, milk collected in an unique farm","Saint-nectaire cheese, from cow's milk, milk collected in an unique farm",semi_atomic,milk and milk products,cheese and similar,355.0,22.3,,29.8,semihard cheeses,,,0.0,0.3,1.08,,0.0,protein_high;fat_high,True,False,False,False,False,,,,,,,saint-nectaire-cheese-from-cow-s-milk-milk-collected-in-an-unique-farm_12751,"Saint-Nectaire cheese, from cow's milk, milk collected in an unique farm",12751,,False,True,normalized_from_source_name,excluded_missing_min_macros,1,missing minimum macro set | missing: carbs_g_100g
food_saint_nectaire_cheese_from_cow_s_milk,saint_nectaire_cheese_from_cow_s_milk,"Saint-Nectaire cheese, from cow's milk","Saint-nectaire cheese, from cow's milk",semi_atomic,milk and milk products,cheese and similar,344.0,22.5,,28.4,semihard cheeses,,,0.0,0.3,1.41,44.6,0.0,protein_high;fat_high,True,False,False,False,False,,,,,,,saint-nectaire-cheese-from-cow-s-milk_12752,"Saint-Nectaire cheese, from cow's milk",12752,,False,True,normalized_from_source_name,excluded_missing_min_macros,1,missing minimum macro set | missing: carbs_g_100g
food_saint_paulin_cheese_from_cow_s_milk_semi_hard_cheese,saint_paulin_cheese_from_cow_s_milk_semi_hard_cheese,"Saint-Paulin cheese, from cow's milk, semi-hard cheese","Saint-paulin cheese, from cow's milk",semi_atomic,milk and milk products,cheese and similar,327.0,22.3,,26.4,semihard cheeses,,,0.0,,1.61,47.5,0.0,protein_high;fat_high,True,False,False,False,True,,,,,,,saint-paulin-cheese-from-cow-s-milk-semi-hard-cheese_12755,"Saint-Paulin cheese, from cow's milk (semi-hard cheese)",12755,semi_hard_cheese,False,True,normalized_from_source_name,excluded_missing_min_macros,1,missing minimum macro set | missing: carbs_g_100g
food_tomme_cheese_from_cow_s_milk,tomme_cheese_from_cow_s_milk,"Tomme cheese, from cow's milk","Tomme cheese, from cow's milk",semi_atomic,milk and milk products,cheese and similar,350.0,21.6,,29.4,semihard cheeses,,,0.0,,1.28,42.3,0.0,protein_high;fat_high,True,False,False,False,False,,,,,,,tomme-cheese-from-cow-s-milk_12758,"Tomme cheese, from cow's milk",12758,,False,True,normalized_from_source_name,excluded_missing_min_macros,1,missing minimum macro set | missing: carbs_g_100g
food_tomme_cheese_from_mountain_or_savoy,tomme_cheese_from_mountain_or_savoy,"Tomme cheese, from mountain or Savoy","Tomme cheese, from mountain or savoy",semi_atomic,milk and milk products,cheese and similar,364.0,25.6,,29.1,semihard cheeses,,,0.0,0.0,1.23,41.6,0.0,protein_high;fat_high,True,False,False,False,False,,,,,,,tomme-cheese-from-mountain-or-savoy_12759,"Tomme cheese, from mountain or Savoy",12759,,False,True,normalized_from_source_name,excluded_missing_min_macros,1,missing minimum macro set | missing: carbs_g_100g
food_tomme_cheese_reduced_fat_around_13_fat,tomme_cheese_reduced_fat_around_13_fat,"Tomme cheese, reduced fat, around 13% fat",Tomme cheese,semi_atomic,milk and milk products,cheese and similar,231.0,31.0,,12.1,semihard cheeses,,,0.0,0.0,1.84,51.0,0.0,protein_high;fat_high,True,False,False,False,True,,,,,,,tomme-cheese-reduced-fat-around-13-fat_12760,"Tomme cheese, reduced fat, around 13% fat",12760,,False,True,normalized_from_source_name,excluded_missing_min_macros,1,missing minimum macro set | missing: carbs_g_100g
food_asiago_cheese_from_cow_s_milk,asiago_cheese_from_cow_s_milk,"Asiago cheese, from cow's milk","Asiago cheese, from cow's milk",semi_atomic,milk and milk products,cheese and similar,356.0,32.1,,25.6,semihard cheeses,,,0.0,0.0,1.9,,0.0,protein_high;fat_high,True,False,False,False,True,,,,,,,asiago-cheese-from-cow-s-milk_12761,"Asiago cheese, from cow's milk",12761,,False,True,normalized_from_source_name,excluded_missing_min_macros,1,missing minimum macro set | missing: carbs_g_100g
food_corsica_soft_ripened_cheese_from_ewe_s_milk,corsica_soft_ripened_cheese_from_ewe_s_milk,"Corsica soft ripened cheese, from ewe's milk","Corsica soft ripened cheese, from ewe's milk",semi_atomic,milk and milk products,cheese and similar,457.0,28.5,,38.4,semihard cheeses,,,0.0,0.0,2.39,28.7,0.0,protein_high;fat_high,True,False,False,False,True,,,,,,,corsica-soft-ripened-cheese-from-ewe-s-milk_12762,"Corsica soft ripened cheese, from ewe's milk",12762,,False,True,normalized_from_source_name,excluded_missing_min_macros,1,missing minimum macro set | missing: carbs_g_100g
food_tomme_cheese_pdo_from_the_french_bauges_munntains,tomme_cheese_pdo_from_the_french_bauges_munntains,"Tomme cheese, PDO from the French Bauges munntains",Tomme cheese from the french bauges munntains,semi_atomic,milk and milk products,cheese and similar,381.0,26.6,,30.8,semihard cheeses,,,0.0,0.0,1.15,39.5,0.0,protein_high;fat_high,True,False,False,False,False,,,,,,,tomme-cheese-pdo-from-the-french-bauges-munntains_12763,Tomme cheese (PDO) from the French Bauges munntains,12763,pdo,False,True,normalized_from_source_name,excluded_missing_min_macros,1,missing minimum macro set | missing: carbs_g_100g
food_semi_hard_cheese_from_ewe_s_milk,semi_hard_cheese_from_ewe_s_milk,"Semi-hard cheese, from ewe's milk","Semi-hard cheese, from ewe's milk",semi_atomic,milk and milk products,cheese and similar,384.0,23.9,,32.3,semihard cheeses,,,0.0,0.0,1.85,38.0,0.0,protein_high;fat_high,True,False,False,False,True,,,,,,,semi-hard-cheese-from-ewe-s-milk_12827,"Semi-hard cheese, from ewe's milk",12827,,False,True,normalized_from_source_name,excluded_missing_min_macros,1,missing minimum macro set | missing: carbs_g_100g
food_processed_cheese_around_8_fat_in_wedges_or_cubes,processed_cheese_around_8_fat_in_wedges_or_cubes,"Processed cheese, around 8% fat, in wedges or cubes","Processed cheese, around 8 fat, in wedges or cubes",semi_atomic,milk and milk products,cheese and similar,113.3,11.5,,7.48,processed cheeses,,,,,0.74,68.1,0.0,protein_high;fat_moderate,True,False,False,False,False,,,,,,,processed-cheese-around-8-fat-in-wedges-or-cubes_12305,"Processed cheese, around 8% fat, in wedges or cubes",12305,,False,True,normalized_from_source_name,excluded_missing_min_macros,1,missing minimum macro set | missing: carbs_g_100g
food_fruit_and_vegetable_juice_pure_juice,fruit_and_vegetable_juice_pure_juice,"Fruit and vegetable juice, pure juice","Fruit and vegetable juice, pure juice",semi_atomic,beverages,non-alcoholic beverages,41.4,0.85,9.5,,juices,,,0.7,8.6,,,0.0,protein_low;carb_moderate,,,,False,False,True,,,,,,fruit-and-vegetable-juice-pure-juice_2052,"Fruit and vegetable juice, pure juice",2052,,False,True,normalized_from_source_name,excluded_missing_min_macros,1,missing minimum macro set | missing: fat_g_100g
food_tonic_drink_without_sugar_with_artificial_sweetener_s,tonic_drink_without_sugar_with_artificial_sweetener_s,"Tonic drink, without sugar, with artificial sweetener, s",Tonic drink,semi_atomic,beverages,non-alcoholic beverages,1.8,0.05,0.4,,soft drinks,,,0.1,0.4,0.13,,0.0,protein_low;carb_low,,,,False,False,True,,,,,,tonic-drink-without-sugar-with-artificial-sweetener-s_18013,"Tonic drink, without sugar, with artificial sweetener(s)",18013,with_artificial_sweetener;without_sugar;s,False,True,normalized_from_source_name,excluded_missing_min_macros,1,missing minimum macro set | missing: fat_g_100g
food_lemonade_with_a_flavoured_syrup,lemonade_with_a_flavoured_syrup,Lemonade with a flavoured syrup,Lemonade with a flavoured syrup,semi_atomic,beverages,non-alcoholic beverages,42.7,0.075,10.6,,soft drinks,,,0.069,10.6,0.021,,0.0,protein_low;carb_moderate,,,,False,False,True,,,,,,lemonade-with-a-flavoured-syrup_18039,Lemonade with a flavoured syrup,18039,with_a_flavoured_syrup,False,True,normalized_from_source_name,excluded_missing_min_macros,1,missing minimum macro set | missing: fat_g_100g
